onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	stimulus_text	stimulus_color
2.0	2.25	inc4	1.318427801132202	1.0	0.8	blue	green
4.25	4.5	con2	0.6626870632171631	1.0	0.8	green	green
8.75	8.25	inc5	0.6758480072021484	1.0	0.8	red	blue
17.0	8.25	con1	0.67057204246521	1.0	0.8	red	red
25.25	8.25	inc1	0.829002857208252	1.0	0.8	green	red
33.5	2.25	con2	0.852618932723999	1.0	0.8	green	green
35.75	2.25	inc1	0.605133056640625	1.0	0.8	green	red
38.0	8.25	con1	0.6671578884124756	1.0	0.8	red	red
46.25	8.25	con2	0.8288030624389648	1.0	0.8	green	green
54.5	2.25	con3	0.8041510581970215	1.0	0.8	blue	blue
56.75	4.5	con1	0.7027418613433838	1.0	0.8	red	red
61.25	2.25	con1	0.9004290103912354	1.0	0.8	red	red
63.5	8.25	con3	0.6859300136566162	1.0	0.8	blue	blue
71.75	2.25	con2	0.7586891651153564	1.0	0.8	green	green
74.0	2.25	inc4	0.5863668918609619	1.0	0.8	blue	green
76.25	2.25	con1	0.6196498870849609	1.0	0.8	red	red
78.5	4.5	con3	0.5874538421630859	1.0	0.8	blue	blue
83.0	4.5	con2	0.6169021129608154	1.0	0.8	green	green
87.5	8.25	inc6	0.7287800312042236	1.0	0.8	green	blue
95.75	8.25	con1	0.683690071105957	1.0	0.8	red	red
104.0	4.5	con3	0.7199029922485352	1.0	0.8	blue	blue
108.5	4.5	con2	0.7450528144836426	1.0	0.8	green	green
113.0	8.25	inc6	0.6423470973968506	1.0	0.8	green	blue
121.25	8.25	con2	0.8686051368713379	1.0	0.8	green	green
129.5	2.25	inc1	0.929797887802124	1.0	0.8	green	red
131.75	8.25	con2	1.17917799949646	1.0	0.8	green	green
140.0	2.25	inc4	0.6542930603027344	1.0	0.8	blue	green
142.25	2.25	con3	0.5684669017791748	1.0	0.8	blue	blue
144.5	8.25	inc2	0.4855730533599854	1.0	0.8	blue	red
152.75	8.25	con1	0.7106900215148926	1.0	0.8	red	red
161.0	2.25	con3	0.6546461582183838	1.0	0.8	blue	blue
163.25	8.25	con3	0.5853140354156494	1.0	0.8	blue	blue
171.5	4.5	inc6	0.9095180034637452	1.0	0.8	green	blue
176.0	8.25	con3	0.6230199337005615	1.0	0.8	blue	blue
184.25	8.25	inc2	0.9175460338592528	1.0	0.8	blue	red
192.5	2.25	con1	0.8450009822845459	1.0	0.8	red	red
194.75	2.25	con1	0.62664794921875	1.0	0.8	red	red
197.0	8.25	con3	0.8748879432678223	1.0	0.8	blue	blue
205.25	2.25	con2	0.6005289554595947	1.0	0.8	green	green
207.5	8.25	con2	0.5858700275421143	1.0	0.8	green	green
215.75	2.25	inc3	0.8416011333465576	1.0	0.8	red	green
218.0	2.25	con2	0.5914349555969238	1.0	0.8	green	green
220.25	8.25	con3	0.6359720230102539	1.0	0.8	blue	blue
228.5	2.25	con1	0.6186039447784424	1.0	0.8	red	red
230.75	8.25	con3	0.7528009414672852	1.0	0.8	blue	blue
239.0	4.5	con3	0.8079440593719482	1.0	0.8	blue	blue
243.5	8.25	inc2	0.5881400108337402	1.0	0.8	blue	red
251.75	2.25	con2	0.685539960861206	1.0	0.8	green	green
254.0	4.5	inc5	0.7457351684570312	1.0	0.8	red	blue
258.5	2.25	con1	0.589818000793457	1.0	0.8	red	red
260.75	2.25	con3	0.6868228912353516	1.0	0.8	blue	blue
263.0	2.25	con3	0.5701699256896973	1.0	0.8	blue	blue
265.25	4.5	inc3	0.7678570747375488	1.0	0.8	red	green
269.75	4.5	con2	0.6371641159057617	1.0	0.8	green	green
274.25	8.25	inc1	0.6431889533996582	1.0	0.8	green 	red
282.5	4.5	inc4	0.7030351161956787	1.0	0.8	blue	green
287.0	2.25	con1	0.5691838264465332	1.0	0.8	red	red
289.25	2.25	con2	0.6180920600891113	1.0	0.8	green	green
291.5	2.25	inc3	0.6020848751068115	1.0	0.8	red	green
293.75	4.5	inc3	0.5518720149993896	1.0	0.8	red	green
298.25	8.25	con1	0.627396821975708	1.0	0.8	red	red
306.5	4.5	inc5	0.5872368812561035	1.0	0.8	red	blue
311.0	8.25	con1	0.6971759796142578	1.0	0.8	red	red
319.25	8.25	con1	0.592797040939331	1.0	0.8	red	red
327.5	4.5	con2	0.6375460624694824	1.0	0.8	green	green
332.0	4.5	inc5	0.8520998954772949	1.0	0.8	red	blue
336.5	4.5	con1	0.5793600082397461	1.0	0.8	red	red
341.0	4.5	con1	0.7571902275085449	1.0	0.8	red	red
345.5	4.5	con3	0.7534360885620117	1.0	0.8	blue	blue
350.0	4.5	inc6	0.5027050971984863	1.0	0.8	green	blue
354.5	4.5	con3	0.6037740707397461	1.0	0.8	blue	blue
359.0	8.25	inc2	0.73073410987854	1.0	0.8	blue	red
367.25	4.5	con2	0.5537259578704834	1.0	0.8	green	green
371.75	4.5	con3	0.7184898853302002	1.0	0.8	blue	blue
376.25	4.5	con1	0.7852139472961426	1.0	0.8	red	red
380.75	4.5	con2	0.6938018798828125	1.0	0.8	green	green
385.25	4.5	con3	0.6076169013977051	1.0	0.8	blue	blue
389.75	8.25	con2	0.7703750133514404	1.0	0.8	green	green
