onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	stimulus_text	stimulus_color
2.0	2.25	inc4	1.034655094146729	1.0	0.8	blue	green
4.25	4.5	con2	0.5865850448608398	1.0	0.8	green	green
8.75	8.25	inc5	0.9196350574493408	1.0	0.8	red	blue
17.0	8.25	con1	0.6206731796264648	1.0	0.8	red	red
25.25	8.25	inc1	0.9820380210876464	1.0	0.8	green	red
33.5	2.25	con2	1.235798120498657	1.0	0.8	green	green
35.75	2.25	inc1	0.8575968742370605	1.0	0.8	green	red
38.0	8.25	con1	0.7016739845275879	1.0	0.8	red	red
46.25	8.25	con2	0.9651620388031006	1.0	0.8	green	green
54.5	2.25	con3	0.7361929416656494	1.0	0.8	blue	blue
56.75	4.5	con1	0.5695321559906006	1.0	0.8	red	red
61.25	2.25	con1	0.637488842010498	1.0	0.8	red	red
63.5	8.25	con3	0.7184398174285889	1.0	0.8	blue	blue
71.75	2.25	con2	0.752140998840332	1.0	0.8	green	green
74.0	2.25	inc4	0.940284013748169	0.0	0.8	blue	green
76.25	2.25	con1	0.5752830505371094	1.0	0.8	red	red
78.5	4.5	con3	0.5364179611206055	1.0	0.8	blue	blue
83.0	4.5	con2	1.119904041290283	1.0	0.8	green	green
87.5	8.25	inc6	1.370383024215698	1.0	0.8	green	blue
95.75	8.25	con1	0.6693921089172363	1.0	0.8	red	red
104.0	4.5	con3	0.7195959091186523	1.0	0.8	blue	blue
108.5	4.5	con2	1.006609916687012	1.0	0.8	green	green
113.0	8.25	inc6	1.550022125244141	1.0	0.8	green	blue
121.25	8.25	con2	0.9018769264221193	1.0	0.8	green	green
129.5	2.25	inc1	1.279597997665405	1.0	0.8	green	red
131.75	8.25	con2	0.6359968185424805	1.0	0.8	green	green
140.0	2.25	inc4	1.639050960540771	1.0	0.8	blue	green
142.25	2.25	con3	0.969459056854248	1.0	0.8	blue	blue
144.5	8.25	inc2	0.6175370216369629	1.0	0.8	blue	red
152.75	8.25	con1	0.7472660541534424	1.0	0.8	red	red
161.0	2.25	con3	0.7863631248474121	1.0	0.8	blue	blue
163.25	8.25	con3	0.5691509246826172	1.0	0.8	blue	blue
171.5	4.5	inc6	1.145040035247803	1.0	0.8	green	blue
176.0	8.25	con3	0.6354129314422607	1.0	0.8	blue	blue
184.25	8.25	inc2	1.038402080535889	1.0	0.8	blue	red
192.5	2.25	con1	1.030022144317627	1.0	0.8	red	red
194.75	2.25	con1	0.5016829967498779	1.0	0.8	red	red
197.0	8.25	con3	1.093667984008789	1.0	0.8	blue	blue
205.25	2.25	con2	1.117750883102417	1.0	0.8	green	green
207.5	8.25	con2	0.5363399982452393	1.0	0.8	green	green
215.75	2.25	inc3	1.261029005050659	1.0	0.8	red	green
218.0	2.25	con2	0.743912935256958	1.0	0.8	green	green
220.25	8.25	con3	0.8264038562774658	1.0	0.8	blue	blue
228.5	2.25	con1	0.6703810691833496	1.0	0.8	red	red
230.75	8.25	con3	0.6850080490112305	1.0	0.8	blue	blue
239.0	4.5	con3	0.6360201835632324	1.0	0.8	blue	blue
243.5	8.25	inc2	1.25696587562561	1.0	0.8	blue	red
251.75	2.25	con2	0.8158679008483887	1.0	0.8	green	green
254.0	4.5	inc5	1.203012943267822	1.0	0.8	red	blue
258.5	2.25	con1	0.730241060256958	1.0	0.8	red	red
260.75	2.25	con3	0.5439581871032715	1.0	0.8	blue	blue
263.0	2.25	con3	0.524742841720581	1.0	0.8	blue	blue
265.25	4.5	inc3	0.8024051189422607	1.0	0.8	red	green
269.75	4.5	con2	0.7197840213775635	1.0	0.8	green	green
274.25	8.25	inc1	1.003338098526001	1.0	0.8	green 	red
282.5	4.5	inc4	1.15176796913147	1.0	0.8	blue	green
287.0	2.25	con1	0.5209610462188721	1.0	0.8	red	red
289.25	2.25	con2	0.6049189567565918	1.0	0.8	green	green
291.5	2.25	inc3	0.7495200634002686	1.0	0.8	red	green
293.75	4.5	inc3	0.5675811767578125	1.0	0.8	red	green
298.25	8.25	con1	0.8360741138458252	1.0	0.8	red	red
306.5	4.5	inc5	0.8527529239654541	1.0	0.8	red	blue
311.0	8.25	con1	0.7358541488647461	1.0	0.8	red	red
319.25	8.25	con1	0.7161171436309814	1.0	0.8	red	red
327.5	4.5	con2	1.219303131103516	1.0	0.8	green	green
332.0	4.5	inc5	0.7702710628509521	1.0	0.8	red	blue
336.5	4.5	con1	0.8868310451507568	1.0	0.8	red	red
341.0	4.5	con1	0.8024311065673828	1.0	0.8	red	red
345.5	4.5	con3	0.7425589561462402	1.0	0.8	blue	blue
350.0	4.5	inc6	1.236689805984497	1.0	0.8	green	blue
354.5	4.5	con3	0.6019659042358398	1.0	0.8	blue	blue
359.0	8.25	inc2	1.15262508392334	1.0	0.8	blue	red
367.25	4.5	con2	0.7689700126647949	1.0	0.8	green	green
371.75	4.5	con3	0.75472092628479	1.0	0.8	blue	blue
376.25	4.5	con1	0.6184821128845215	1.0	0.8	red	red
380.75	4.5	con2	0.4860069751739502	1.0	0.8	green	green
385.25	4.5	con3	0.8107218742370605	1.0	0.8	blue	blue
389.75	8.25	con2	0.5196530818939209	1.0	0.8	green	green
