onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	stimulus_text	stimulus_color
2.0	2.25	inc4	n/a	0.0	0.8	blue	green
4.25	4.5	con2	0.4669737815856933	1.0	0.8	green	green
8.75	8.25	inc5	1.3333699703216553	1.0	0.8	red	blue
17.0	8.25	con1	0.7334079742431641	1.0	0.8	red	red
25.25	8.25	inc1	0.8337290287017822	1.0	0.8	green	red
33.5	2.25	con2	n/a	0.0	0.8	green	green
35.75	2.25	inc1	1.2668888568878174	1.0	0.8	green	red
38.0	8.25	con1	1.0001108646392822	1.0	0.8	red	red
46.25	8.25	con2	1.0001139640808103	1.0	0.8	green	green
54.5	2.25	con3	n/a	0.0	0.8	blue	blue
56.75	4.5	con1	0.8666651248931885	1.0	0.8	red	red
61.25	2.25	con1	0.6334898471832275	1.0	0.8	red	red
63.5	8.25	con3	n/a	0.0	0.8	blue	blue
71.75	2.25	con2	1.1671218872070312	1.0	0.8	green	green
74.0	2.25	inc4	1.3000800609588623	1.0	0.8	blue	green
76.25	2.25	con1	0.8668129444122314	1.0	0.8	red	red
78.5	4.5	con3	n/a	0.0	0.8	blue	blue
83.0	4.5	con2	1.0336270332336426	1.0	0.8	green	green
87.5	8.25	inc6	1.0000081062316897	0.0	0.8	green	blue
95.75	8.25	con1	0.800058126449585	1.0	0.8	red	red
104.0	4.5	con3	1.0001108646392822	1.0	0.8	blue	blue
108.5	4.5	con2	0.8333821296691895	1.0	0.8	green	green
113.0	8.25	inc6	0.9005529880523682	0.0	0.8	green	blue
121.25	8.25	con2	n/a	0.0	0.8	green	green
129.5	2.25	inc1	0.9668941497802734	1.0	0.8	green	red
131.75	8.25	con2	0.9000790119171143	1.0	0.8	green	green
140.0	2.25	inc4	1.1337590217590332	1.0	0.8	blue	green
142.25	2.25	con3	0.9340929985046388	1.0	0.8	blue	blue
144.5	8.25	inc2	0.8999810218811035	1.0	0.8	blue	red
152.75	8.25	con1	n/a	0.0	0.8	red	red
161.0	2.25	con3	1.5336182117462158	1.0	0.8	blue	blue
163.25	8.25	con3	0.7333109378814697	1.0	0.8	blue	blue
171.5	4.5	inc6	0.8003749847412109	1.0	0.8	green	blue
176.0	8.25	con3	0.8335599899291992	1.0	0.8	blue	blue
184.25	8.25	inc2	0.966989040374756	1.0	0.8	blue	red
192.5	2.25	con1	0.9001810550689697	1.0	0.8	red	red
194.75	2.25	con1	n/a	0.0	0.8	red	red
197.0	8.25	con3	2.0000929832458496	1.0	0.8	blue	blue
205.25	2.25	con2	n/a	0.0	0.8	green	green
207.5	8.25	con2	n/a	0.0	0.8	green	green
215.75	2.25	inc3	1.7669918537139893	1.0	0.8	red	green
218.0	2.25	con2	n/a	0.0	0.8	green	green
220.25	8.25	con3	1.0670740604400637	1.0	0.8	blue	blue
228.5	2.25	con1	0.8003840446472168	1.0	0.8	red	red
230.75	8.25	con3	n/a	0.0	0.8	blue	blue
239.0	4.5	con3	1.0004279613494873	1.0	0.8	blue	blue
243.5	8.25	inc2	n/a	0.0	0.8	blue	red
251.75	2.25	con2	0.9670989513397216	1.0	0.8	green	green
254.0	4.5	inc5	1.500165939331055	1.0	0.8	red	blue
258.5	2.25	con1	n/a	0.0	0.8	red	red
260.75	2.25	con3	1.0003910064697266	1.0	0.8	blue	blue
263.0	2.25	con3	n/a	0.0	0.8	blue	blue
265.25	4.5	inc3	1.5334820747375488	1.0	0.8	red	green
269.75	4.5	con2	1.1334750652313232	1.0	0.8	green	green
274.25	8.25	inc1	n/a	0.0	0.8	green 	red
282.5	4.5	inc4	1.4666659832000732	1.0	0.8	blue	green
287.0	2.25	con1	n/a	0.0	0.8	red	red
289.25	2.25	con2	1.0336430072784424	1.0	0.8	green	green
291.5	2.25	inc3	0.9002361297607422	1.0	0.8	red	green
293.75	4.5	inc3	n/a	0.0	0.8	red	green
298.25	8.25	con1	0.9000790119171143	1.0	0.8	red	red
306.5	4.5	inc5	1.2333588600158691	1.0	0.8	red	blue
311.0	8.25	con1	n/a	0.0	0.8	red	red
319.25	8.25	con1	n/a	0.0	0.8	red	red
327.5	4.5	con2	1.2003941535949707	1.0	0.8	green	green
332.0	4.5	inc5	1.2669298648834229	1.0	0.8	red	blue
336.5	4.5	con1	0.8334338665008545	1.0	0.8	red	red
341.0	4.5	con1	1.7003490924835205	1.0	0.8	red	red
345.5	4.5	con3	1.9334630966186523	1.0	0.8	blue	blue
350.0	4.5	inc6	0.9337801933288574	1.0	0.8	green	blue
354.5	4.5	con3	0.6669211387634277	1.0	0.8	blue	blue
359.0	8.25	inc2	1.8667171001434328	1.0	0.8	blue	red
367.25	4.5	con2	n/a	0.0	0.8	green	green
371.75	4.5	con3	0.9337880611419678	1.0	0.8	blue	blue
376.25	4.5	con1	1.000072956085205	1.0	0.8	red	red
380.75	4.5	con2	1.200065851211548	1.0	0.8	green	green
385.25	4.5	con3	1.9003798961639404	1.0	0.8	blue	blue
389.75	8.25	con2	1.4335591793060305	1.0	0.8	green	green
