onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	stimulus_text	stimulus_color
2.0	2.25	inc4	1.069701910018921	1.0	0.8	blue	green
4.25	4.5	con2	0.5695171356201172	1.0	0.8	green	green
8.75	8.25	inc5	0.9203391075134276	1.0	0.8	red	blue
17.0	8.25	con1	0.6667671203613281	1.0	0.8	red	red
25.25	8.25	inc1	0.903609037399292	1.0	0.8	green	red
33.5	2.25	con2	0.7967548370361328	1.0	0.8	green	green
35.75	2.25	inc1	1.0973219871521	1.0	0.8	green	red
38.0	8.25	con1	0.6628358364105225	1.0	0.8	red	red
46.25	8.25	con2	0.7794229984283447	1.0	0.8	green	green
54.5	2.25	con3	0.7290818691253662	1.0	0.8	blue	blue
56.75	4.5	con1	0.8366141319274902	1.0	0.8	red	red
61.25	2.25	con1	0.7124629020690918	1.0	0.8	red	red
63.5	8.25	con3	0.8608260154724121	1.0	0.8	blue	blue
71.75	2.25	con2	0.8404409885406494	1.0	0.8	green	green
74.0	2.25	inc4	0.9760100841522216	1.0	0.8	blue	green
76.25	2.25	con1	0.6556730270385742	1.0	0.8	red	red
78.5	4.5	con3	0.743433952331543	1.0	0.8	blue	blue
83.0	4.5	con2	0.923280954360962	1.0	0.8	green	green
87.5	8.25	inc6	0.8421220779418945	1.0	0.8	green	blue
95.75	8.25	con1	0.6744771003723145	1.0	0.8	red	red
104.0	4.5	con3	1.505683898925781	1.0	0.8	blue	blue
108.5	4.5	con2	0.8068680763244629	1.0	0.8	green	green
113.0	8.25	inc6	0.8896958827972412	1.0	0.8	green	blue
121.25	8.25	con2	0.787498950958252	1.0	0.8	green	green
129.5	2.25	inc1	0.8214221000671387	1.0	0.8	green	red
131.75	8.25	con2	0.9375078678131104	1.0	0.8	green	green
140.0	2.25	inc4	0.9697279930114746	1.0	0.8	blue	green
142.25	2.25	con3	0.6200258731842041	1.0	0.8	blue	blue
144.5	8.25	inc2	0.7334511280059814	1.0	0.8	blue	red
152.75	8.25	con1	0.6871488094329834	1.0	0.8	red	red
161.0	2.25	con3	0.8360500335693359	1.0	0.8	blue	blue
163.25	8.25	con3	0.5330369472503662	1.0	0.8	blue	blue
171.5	4.5	inc6	0.8699560165405273	1.0	0.8	green	blue
176.0	8.25	con3	0.7026078701019287	1.0	0.8	blue	blue
184.25	8.25	inc2	0.6991820335388184	1.0	0.8	blue	red
192.5	2.25	con1	0.6996338367462158	1.0	0.8	red	red
194.75	2.25	con1	0.7811260223388672	1.0	0.8	red	red
197.0	8.25	con3	0.7152919769287109	1.0	0.8	blue	blue
205.25	2.25	con2	0.9302289485931396	1.0	0.8	green	green
207.5	8.25	con2	0.5279431343078613	1.0	0.8	green	green
215.75	2.25	inc3	0.9111709594726562	1.0	0.8	red	green
218.0	2.25	con2	0.8299059867858887	1.0	0.8	green	green
220.25	8.25	con3	0.6784920692443848	1.0	0.8	blue	blue
228.5	2.25	con1	0.5781190395355225	1.0	0.8	red	red
230.75	8.25	con3	1.177719116210938	1.0	0.8	blue	blue
239.0	4.5	con3	0.6002018451690674	1.0	0.8	blue	blue
243.5	8.25	inc2	0.9911539554595948	1.0	0.8	blue	red
251.75	2.25	con2	0.7413578033447266	1.0	0.8	green	green
254.0	4.5	inc5	1.242031812667847	1.0	0.8	red	blue
258.5	2.25	con1	0.6081058979034424	1.0	0.8	red	red
260.75	2.25	con3	0.6579298973083496	1.0	0.8	blue	blue
263.0	2.25	con3	0.6235229969024658	1.0	0.8	blue	blue
265.25	4.5	inc3	0.9081909656524658	1.0	0.8	red	green
269.75	4.5	con2	0.8731398582458496	1.0	0.8	green	green
274.25	8.25	inc1	0.7889270782470703	1.0	0.8	green 	red
282.5	4.5	inc4	1.090512990951538	1.0	0.8	blue	green
287.0	2.25	con1	0.6374781131744385	1.0	0.8	red	red
289.25	2.25	con2	0.7212860584259033	1.0	0.8	green	green
291.5	2.25	inc3	1.055088043212891	1.0	0.8	red	green
293.75	4.5	inc3	0.6216800212860107	1.0	0.8	red	green
298.25	8.25	con1	0.7542171478271484	1.0	0.8	red	red
306.5	4.5	inc5	0.937824010848999	1.0	0.8	red	blue
311.0	8.25	con1	0.7700250148773193	1.0	0.8	red	red
319.25	8.25	con1	0.7038898468017578	1.0	0.8	red	red
327.5	4.5	con2	0.9034159183502196	1.0	0.8	green	green
332.0	4.5	inc5	1.019390106201172	1.0	0.8	red	blue
336.5	4.5	con1	0.6831181049346924	1.0	0.8	red	red
341.0	4.5	con1	1.449712991714478	1.0	0.8	red	red
345.5	4.5	con3	0.7696409225463867	1.0	0.8	blue	blue
350.0	4.5	inc6	1.586924076080322	1.0	0.8	green	blue
354.5	4.5	con3	0.552595853805542	1.0	0.8	blue	blue
359.0	8.25	inc2	0.6473870277404785	1.0	0.8	blue	red
367.25	4.5	con2	0.7485649585723877	1.0	0.8	green	green
371.75	4.5	con3	0.90356183052063	1.0	0.8	blue	blue
376.25	4.5	con1	0.6171629428863525	1.0	0.8	red	red
380.75	4.5	con2	0.7469520568847656	1.0	0.8	green	green
385.25	4.5	con3	0.7795078754425049	1.0	0.8	blue	blue
389.75	8.25	con2	0.8458859920501709	1.0	0.8	green	green
