onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	stimulus_text	stimulus_color
2.0	2.25	inc4	0.9642069339752196	1.0	0.8	blue	green
4.25	4.5	con2	0.569533109664917	1.0	0.8	green	green
8.75	8.25	inc5	0.7977879047393799	0.0	0.8	red	blue
17.0	8.25	con1	0.6788759231567383	1.0	0.8	red	red
25.25	8.25	inc1	0.9961440563201904	1.0	0.8	green	red
33.5	2.25	con2	0.7105000019073486	1.0	0.8	green	green
35.75	2.25	inc1	0.7108869552612305	1.0	0.8	green	red
38.0	8.25	con1	0.7266170978546143	1.0	0.8	red	red
46.25	8.25	con2	0.7047398090362549	1.0	0.8	green	green
54.5	2.25	con3	0.6693339347839355	1.0	0.8	blue	blue
56.75	4.5	con1	0.6540451049804688	1.0	0.8	red	red
61.25	2.25	con1	0.7219479084014893	1.0	0.8	red	red
63.5	8.25	con3	0.7072460651397705	1.0	0.8	blue	blue
71.75	2.25	con2	0.6079468727111816	1.0	0.8	green	green
74.0	2.25	inc4	1.169970035552979	1.0	0.8	blue	green
76.25	2.25	con1	0.6893889904022217	1.0	0.8	red	red
78.5	4.5	con3	0.6053299903869629	1.0	0.8	blue	blue
83.0	4.5	con2	0.7382979393005371	1.0	0.8	green	green
87.5	8.25	inc6	0.7892899513244629	1.0	0.8	green	blue
95.75	8.25	con1	0.654304027557373	1.0	0.8	red	red
104.0	4.5	con3	0.903486967086792	1.0	0.8	blue	blue
108.5	4.5	con2	0.7528400421142578	1.0	0.8	green	green
113.0	8.25	inc6	0.9193408489227296	1.0	0.8	green	blue
121.25	8.25	con2	0.5185940265655518	1.0	0.8	green	green
129.5	2.25	inc1	0.5193068981170654	1.0	0.8	green	red
131.75	8.25	con2	0.8361139297485352	1.0	0.8	green	green
140.0	2.25	inc4	0.8363509178161621	1.0	0.8	blue	green
142.25	2.25	con3	0.6504261493682861	1.0	0.8	blue	blue
144.5	8.25	inc2	0.900407075881958	1.0	0.8	blue	red
152.75	8.25	con1	0.8195087909698486	1.0	0.8	red	red
161.0	2.25	con3	0.636044979095459	1.0	0.8	blue	blue
163.25	8.25	con3	0.586881160736084	1.0	0.8	blue	blue
171.5	4.5	inc6	0.6803970336914062	1.0	0.8	green	blue
176.0	8.25	con3	0.487144947052002	1.0	0.8	blue	blue
184.25	8.25	inc2	0.7959389686584473	1.0	0.8	blue	red
192.5	2.25	con1	0.5762939453125	1.0	0.8	red	red
194.75	2.25	con1	0.5276269912719727	1.0	0.8	red	red
197.0	8.25	con3	0.7611279487609863	1.0	0.8	blue	blue
205.25	2.25	con2	0.8107569217681885	1.0	0.8	green	green
207.5	8.25	con2	0.4364759922027588	1.0	0.8	green	green
215.75	2.25	inc3	0.98433518409729	1.0	0.8	red	green
218.0	2.25	con2	0.5037708282470703	1.0	0.8	green	green
220.25	8.25	con3	0.703434944152832	1.0	0.8	blue	blue
228.5	2.25	con1	0.6034619808197021	1.0	0.8	red	red
230.75	8.25	con3	0.7071199417114258	1.0	0.8	blue	blue
239.0	4.5	con3	0.6245131492614746	1.0	0.8	blue	blue
243.5	8.25	inc2	0.8401479721069336	1.0	0.8	blue	red
251.75	2.25	con2	0.7390739917755127	1.0	0.8	green	green
254.0	4.5	inc5	0.8053090572357178	1.0	0.8	red	blue
258.5	2.25	con1	0.5562238693237305	1.0	0.8	red	red
260.75	2.25	con3	0.6883349418640137	1.0	0.8	blue	blue
263.0	2.25	con3	0.5207829475402832	1.0	0.8	blue	blue
265.25	4.5	inc3	0.9343950748443604	1.0	0.8	red	green
269.75	4.5	con2	0.5503740310668945	1.0	0.8	green	green
274.25	8.25	inc1	1.686484098434448	1.0	0.8	green 	red
282.5	4.5	inc4	0.902961015701294	1.0	0.8	blue	green
287.0	2.25	con1	0.7692520618438721	1.0	0.8	red	red
289.25	2.25	con2	0.6867139339447021	1.0	0.8	green	green
291.5	2.25	inc3	0.8868989944458008	1.0	0.8	red	green
293.75	4.5	inc3	0.6034910678863525	1.0	0.8	red	green
298.25	8.25	con1	0.7195560932159424	1.0	0.8	red	red
306.5	4.5	inc5	0.7535660266876221	1.0	0.8	red	blue
311.0	8.25	con1	0.6338491439819336	1.0	0.8	red	red
319.25	8.25	con1	0.6338720321655273	1.0	0.8	red	red
327.5	4.5	con2	0.6194009780883789	1.0	0.8	green	green
332.0	4.5	inc5	0.787959098815918	1.0	0.8	red	blue
336.5	4.5	con1	0.7479908466339111	1.0	0.8	red	red
341.0	4.5	con1	0.6128649711608887	1.0	0.8	red	red
345.5	4.5	con3	0.6297791004180908	1.0	0.8	blue	blue
350.0	4.5	inc6	0.6469309329986572	1.0	0.8	green	blue
354.5	4.5	con3	0.5464849472045898	1.0	0.8	blue	blue
359.0	8.25	inc2	0.8119938373565674	1.0	0.8	blue	red
367.25	4.5	con2	0.4953517913818359	1.0	0.8	green	green
371.75	4.5	con3	0.6772041320800781	1.0	0.8	blue	blue
376.25	4.5	con1	0.6276299953460693	1.0	0.8	red	red
380.75	4.5	con2	0.5873157978057861	1.0	0.8	green	green
385.25	4.5	con3	0.62015700340271	1.0	0.8	blue	blue
389.75	8.25	con2	0.719710111618042	1.0	0.8	green	green
