onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	stimulus_text	stimulus_color
2.0	2.25	inc4	1.144613027572632	1.0	0.8	blue	green
4.25	4.5	con2	0.8099551200866699	1.0	0.8	green	green
8.75	8.25	inc5	1.475703001022339	1.0	0.8	red	blue
17.0	8.25	con1	0.908480167388916	1.0	0.8	red	red
25.25	8.25	inc1	0.8749749660491943	1.0	0.8	green	red
33.5	2.25	con2	0.9736311435699464	1.0	0.8	green	green
35.75	2.25	inc1	0.8907651901245117	1.0	0.8	green	red
38.0	8.25	con1	0.6390218734741211	1.0	0.8	red	red
46.25	8.25	con2	1.10465407371521	1.0	0.8	green	green
54.5	2.25	con3	0.8856511116027832	1.0	0.8	blue	blue
56.75	4.5	con1	0.8879430294036865	1.0	0.8	red	red
61.25	2.25	con1	0.7373678684234619	1.0	0.8	red	red
63.5	8.25	con3	0.8547799587249756	1.0	0.8	blue	blue
71.75	2.25	con2	1.086896896362305	1.0	0.8	green	green
74.0	2.25	inc4	0.8193850517272949	1.0	0.8	blue	green
76.25	2.25	con1	0.96954607963562	1.0	0.8	red	red
78.5	4.5	con3	0.953927993774414	1.0	0.8	blue	blue
83.0	4.5	con2	1.186712980270386	1.0	0.8	green	green
87.5	8.25	inc6	0.8533308506011963	1.0	0.8	green	blue
95.75	8.25	con1	0.8698029518127441	1.0	0.8	red	red
104.0	4.5	con3	0.8703188896179199	1.0	0.8	blue	blue
108.5	4.5	con2	0.920630931854248	1.0	0.8	green	green
113.0	8.25	inc6	0.7823851108551025	1.0	0.8	green	blue
121.25	8.25	con2	0.982058048248291	1.0	0.8	green	green
129.5	2.25	inc1	0.9655959606170654	1.0	0.8	green	red
131.75	8.25	con2	1.016831874847412	1.0	0.8	green	green
140.0	2.25	inc4	1.187165975570679	1.0	0.8	blue	green
142.25	2.25	con3	0.97987699508667	1.0	0.8	blue	blue
144.5	8.25	inc2	0.8304538726806641	1.0	0.8	blue	red
152.75	8.25	con1	0.8794670104980469	1.0	0.8	red	red
161.0	2.25	con3	0.912102222442627	1.0	0.8	blue	blue
163.25	8.25	con3	0.724553108215332	1.0	0.8	blue	blue
171.5	4.5	inc6	1.294422149658203	1.0	0.8	green	blue
176.0	8.25	con3	0.9074790477752686	1.0	0.8	blue	blue
184.25	8.25	inc2	0.7361760139465332	1.0	0.8	blue	red
192.5	2.25	con1	0.869901180267334	1.0	0.8	red	red
194.75	2.25	con1	0.7695391178131104	1.0	0.8	red	red
197.0	8.25	con3	0.9866499900817872	1.0	0.8	blue	blue
205.25	2.25	con2	0.941107988357544	1.0	0.8	green	green
207.5	8.25	con2	0.6406939029693604	1.0	0.8	green	green
215.75	2.25	inc3	1.522021055221558	1.0	0.8	red	green
218.0	2.25	con2	0.7718539237976074	1.0	0.8	green	green
220.25	8.25	con3	0.8222360610961914	1.0	0.8	blue	blue
228.5	2.25	con1	0.9209189414978028	1.0	0.8	red	red
230.75	8.25	con3	0.9710750579833984	1.0	0.8	blue	blue
239.0	4.5	con3	0.8704750537872314	1.0	0.8	blue	blue
243.5	8.25	inc2	1.186024904251099	1.0	0.8	blue	red
251.75	2.25	con2	0.9883041381835938	1.0	0.8	green	green
254.0	4.5	inc5	1.170468807220459	1.0	0.8	red	blue
258.5	2.25	con1	0.6688909530639648	1.0	0.8	red	red
260.75	2.25	con3	0.9202489852905272	1.0	0.8	blue	blue
263.0	2.25	con3	0.8525509834289551	1.0	0.8	blue	blue
265.25	4.5	inc3	1.104352951049805	1.0	0.8	red	green
269.75	4.5	con2	0.8366439342498779	1.0	0.8	green	green
274.25	8.25	inc1	0.8705129623413086	1.0	0.8	green 	red
282.5	4.5	inc4	1.185456991195679	1.0	0.8	blue	green
287.0	2.25	con1	0.8854279518127441	1.0	0.8	red	red
289.25	2.25	con2	1.336786031723022	1.0	0.8	green	green
291.5	2.25	inc3	0.949958086013794	1.0	0.8	red	green
293.75	4.5	inc3	0.9324209690093994	1.0	0.8	red	green
298.25	8.25	con1	1.032167196273804	1.0	0.8	red	red
306.5	4.5	inc5	1.131916999816895	1.0	0.8	red	blue
311.0	8.25	con1	1.014135837554932	1.0	0.8	red	red
319.25	8.25	con1	0.8120319843292236	1.0	0.8	red	red
327.5	4.5	con2	1.029567003250122	1.0	0.8	green	green
332.0	4.5	inc5	1.074843168258667	1.0	0.8	red	blue
336.5	4.5	con1	0.8608031272888184	1.0	0.8	red	red
341.0	4.5	con1	0.7277600765228271	1.0	0.8	red	red
345.5	4.5	con3	1.241702079772949	1.0	0.8	blue	blue
350.0	4.5	inc6	0.7698569297790527	1.0	0.8	green	blue
354.5	4.5	con3	0.7034358978271484	1.0	0.8	blue	blue
359.0	8.25	inc2	0.8865361213684082	1.0	0.8	blue	red
367.25	4.5	con2	0.9413089752197266	1.0	0.8	green	green
371.75	4.5	con3	0.8410890102386475	1.0	0.8	blue	blue
376.25	4.5	con1	0.8244380950927734	1.0	0.8	red	red
380.75	4.5	con2	0.8239548206329346	1.0	0.8	green	green
385.25	4.5	con3	0.7736358642578125	1.0	0.8	blue	blue
389.75	8.25	con2	0.9231698513031006	1.0	0.8	green	green
