onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	stimulus_text	stimulus_color
2.0	2.25	inc4	0.6670100688934326	1.0	0.8	blue	green
4.25	4.5	con2	0.5005290508270264	1.0	0.8	green	green
8.75	8.25	inc5	0.4669170379638672	1.0	0.8	red	blue
17.0	8.25	con1	0.5670349597930908	1.0	0.8	red	red
25.25	8.25	inc1	0.6337718963623047	1.0	0.8	green	red
33.5	2.25	con2	0.83365797996521	1.0	0.8	green	green
35.75	2.25	inc1	n/a	0.0	0.8	green	red
38.0	8.25	con1	0.6670370101928711	1.0	0.8	red	red
46.25	8.25	con2	0.7336618900299072	1.0	0.8	green	green
54.5	2.25	con3	0.7670719623565674	1.0	0.8	blue	blue
56.75	4.5	con1	0.5670430660247803	1.0	0.8	red	red
61.25	2.25	con1	0.6669180393218994	1.0	0.8	red	red
63.5	8.25	con3	0.8004379272460938	1.0	0.8	blue	blue
71.75	2.25	con2	0.9671030044555664	0.0	0.8	green	green
74.0	2.25	inc4	0.8336989879608154	1.0	0.8	blue	green
76.25	2.25	con1	0.7004661560058594	1.0	0.8	red	red
78.5	4.5	con3	0.8670709133148193	1.0	0.8	blue	blue
83.0	4.5	con2	0.8004231452941895	1.0	0.8	green	green
87.5	8.25	inc6	1.0003609657287598	1.0	0.8	green	blue
95.75	8.25	con1	0.7670300006866455	1.0	0.8	red	red
104.0	4.5	con3	0.9337158203125	1.0	0.8	blue	blue
108.5	4.5	con2	0.7336390018463135	1.0	0.8	green	green
113.0	8.25	inc6	0.7669808864593506	1.0	0.8	green	blue
121.25	8.25	con2	0.8670608997344971	1.0	0.8	green	green
129.5	2.25	inc1	0.700347900390625	1.0	0.8	green	red
131.75	8.25	con2	0.6669549942016602	1.0	0.8	green	green
140.0	2.25	inc4	0.733745813369751	1.0	0.8	blue	green
142.25	2.25	con3	0.7335491180419922	1.0	0.8	blue	blue
144.5	8.25	inc2	0.4335310459136963	1.0	0.8	blue	red
152.75	8.25	con1	0.5003888607025146	1.0	0.8	red	red
161.0	2.25	con3	0.6669290065765381	0.0	0.8	blue	blue
163.25	8.25	con3	0.833643913269043	1.0	0.8	blue	blue
171.5	4.5	inc6	0.9335789680480956	1.0	0.8	green	blue
176.0	8.25	con3	0.8002970218658447	1.0	0.8	blue	blue
184.25	8.25	inc2	0.7002439498901367	1.0	0.8	blue	red
192.5	2.25	con1	0.867142915725708	1.0	0.8	red	red
194.75	2.25	con1	0.600275993347168	1.0	0.8	red	red
197.0	8.25	con3	0.8337099552154541	1.0	0.8	blue	blue
205.25	2.25	con2	0.866940975189209	0.0	0.8	green	green
207.5	8.25	con2	0.7336440086364746	1.0	0.8	green	green
215.75	2.25	inc3	0.7670938968658447	1.0	0.8	red	green
218.0	2.25	con2	0.8002297878265381	1.0	0.8	green	green
220.25	8.25	con3	0.7670159339904785	1.0	0.8	blue	blue
228.5	2.25	con1	0.666978120803833	1.0	0.8	red	red
230.75	8.25	con3	0.9337639808654784	1.0	0.8	blue	blue
239.0	4.5	con3	1.133612871170044	1.0	0.8	blue	blue
243.5	8.25	inc2	0.7002880573272705	1.0	0.8	blue	red
251.75	2.25	con2	1.0335309505462646	1.0	0.8	green	green
254.0	4.5	inc5	0.8670711517333984	1.0	0.8	red	blue
258.5	2.25	con1	0.6001989841461182	1.0	0.8	red	red
260.75	2.25	con3	0.9002017974853516	1.0	0.8	blue	blue
263.0	2.25	con3	0.7670860290527344	1.0	0.8	blue	blue
265.25	4.5	inc3	0.7003099918365479	1.0	0.8	red	green
269.75	4.5	con2	1.1003851890563965	1.0	0.8	green	green
274.25	8.25	inc1	0.4336650371551513	1.0	0.8	green 	red
282.5	4.5	inc4	0.7336678504943848	1.0	0.8	blue	green
287.0	2.25	con1	0.6670410633087158	1.0	0.8	red	red
289.25	2.25	con2	0.8670930862426758	1.0	0.8	green	green
291.5	2.25	inc3	0.9336090087890624	1.0	0.8	red	green
293.75	4.5	inc3	0.6668720245361328	1.0	0.8	red	green
298.25	8.25	con1	0.6336219310760498	1.0	0.8	red	red
306.5	4.5	inc5	0.5336170196533203	1.0	0.8	red	blue
311.0	8.25	con1	0.7001900672912598	1.0	0.8	red	red
319.25	8.25	con1	0.6003329753875732	1.0	0.8	red	red
327.5	4.5	con2	1.033681869506836	1.0	0.8	green	green
332.0	4.5	inc5	0.8004369735717773	1.0	0.8	red	blue
336.5	4.5	con1	0.6336288452148438	1.0	0.8	red	red
341.0	4.5	con1	0.8002669811248779	1.0	0.8	red	red
345.5	4.5	con3	0.6337659358978271	1.0	0.8	blue	blue
350.0	4.5	inc6	1.1670989990234375	1.0	0.8	green	blue
354.5	4.5	con3	0.5670318603515625	1.0	0.8	blue	blue
359.0	8.25	inc2	0.7336170673370361	1.0	0.8	blue	red
367.25	4.5	con2	0.6670441627502441	1.0	0.8	green	green
371.75	4.5	con3	0.8004660606384277	1.0	0.8	blue	blue
376.25	4.5	con1	0.5338120460510254	1.0	0.8	red	red
380.75	4.5	con2	0.7670068740844727	1.0	0.8	green	green
385.25	4.5	con3	0.6003720760345459	1.0	0.8	blue	blue
389.75	8.25	con2	0.7669610977172852	1.0	0.8	green	green
